company_name,industry,funding_rounds,total_funding,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead,funding_year,funding_month,funding_day,funding_weekday,funding_quarter
15871,3,5.786579453940392,6756191.71,15.240242997556171,31.236693326009505,1,7.2,8.0,2229.7662409240925,1074,87830492.23,1,2022,3,14,0,1
8741,4,2.720697762422333,3707141.44,10.661536354248751,14.15769855506456,3,21.2,2.1,2316.9634,1070,37071414.4,0,2022,3,18,4,1
7425,1,5.207901543661002,1107579.19,8.3580605843072,11.20991496261552,0,20.0,5.8,997.81909009009,1130,8860633.52,0,2022,1,17,0,1
10732,0,2.5396337686881054,469778.25,6.405856746021286,1.8902705660697352,2,11.9,11.3,1565.9275,1556,3758226.0,0,2020,11,17,1,4
3549,1,4.070055648618363,5598309.27,8.087919412688532,24.524835541278502,3,13.2,7.8,2313.3509380165287,978,44786474.16,0,2022,6,18,5,2
11187,2,1.8320964553221104,10951930.27,3.4968468104803807,17.16873357432904,1,15.0,-1.5,5919.962308108108,1336,54759651.35,0,2021,6,25,4,2
153,3,5.524050978055507,7088798.36,12.099929444000088,-8.0257991634936,3,20.8,9.7,-8540.72091566265,294,85065580.32000001,0,2024,5,2,3,2
9850,1,3.0153441324549908,4630651.8,13.436873536347278,10.336148804389296,3,15.8,9.8,4368.539433962264,1073,64829125.2,0,2022,3,15,1,1
8193,0,2.543023782883699,14278286.82,19.59103918797792,41.72553752192361,2,10.1,-1.7,3988.348273743017,1457,257009162.76,0,2021,2,24,2,1
13728,0,1.9029847693136692,10403194.9,2.177345938093546,14.83090975766812,0,12.9,-4.4,6584.300569620254,877,20806389.8,0,2022,9,27,1,3
6236,1,4.019642917474433,4825634.18,9.908451659375023,7.727178336353338,0,17.6,-0.8,5677.216682352941,766,57907610.16,0,2023,1,16,0,1
2561,1,5.870228504682676,2436180.1,13.79728830202343,36.93556402495162,0,26.0,-2.7,702.0691930835734,14,34106521.4,1,2025,2,6,3,1
1917,4,4.5189410549304965,3376184.6,10.995298726580636,-6.858619306545559,1,6.3,5.4,-5722.3467796610175,1137,37138030.6,0,2022,1,10,0,1
552,3,2.378252284271048,9469176.12,7.446082065853061,8.06915970413424,2,14.9,-4.0,11140.2072,455,75753408.96,0,2023,11,23,3,4
8910,2,4.262147303235259,779523.61,16.51590505500387,3.0871501146137548,0,19.5,8.8,2051.377921052632,1775,13251901.37,0,2020,4,12,6,2
14042,4,2.986020820570417,6379283.38,7.01148898922821,31.146847569779464,0,5.6,9.8,1559.7269877750612,1798,51034267.04,0,2020,3,20,4,1
5380,4,2.988424932893851,6458796.3,7.577192973239644,3.185829167716262,1,22.0,9.6,15753.161707317073,1232,45211574.1,0,2021,10,7,3,4
8057,1,0.927820406395102,5808758.06,5.715066611195366,0.112795497341804,0,12.6,3.2,52806.89145454545,470,40661306.42,0,2023,11,8,2,4
2155,2,2.415039020674352,3637898.48,15.38838667941754,34.29630579917,0,13.2,-1.7,949.842945169713,1020,50930578.72,1,2022,5,7,5,2
11288,1,1.9304112432767149,548197.31,7.821281080847043,23.13833066215712,1,23.8,5.6,240.43741666666668,1370,4385578.48,0,2021,5,22,5,2
15870,4,0.9081904484382124,7106918.83,4.5497666805665045,16.258769800984147,1,9.1,0.7,4281.276403614458,303,42641512.98,0,2024,4,23,1,2
13968,2,2.0320589272519496,3015632.43,4.60751135869315,-6.582835550346955,3,27.5,-3.3,-5290.583210526316,264,18093794.58,0,2024,6,1,5,2
12807,4,3.4541158362805726,3341568.97,8.194858967605784,3.6643120474727775,1,30.0,11.4,7956.116595238096,1062,26732551.76,0,2022,3,26,5,1
6931,3,6.91901587433229,7477688.44,13.639967567538498,-7.199482056254795,2,28.7,3.8,-11869.346730158732,1286,112165326.6,0,2021,8,14,5,3
618,0,2.186150557919289,289294.35,6.644734217025435,-4.866581079033076,1,18.7,11.3,-688.7960714285714,874,1735766.1,0,2022,9,30,4,3
287,1,3.7984664008095193,12444488.12,12.279650388696108,6.919562107771686,0,19.6,11.1,15752.516607594936,1732,161778345.56,0,2020,5,25,0,2
10809,1,0.9532544428674616,3905123.86,9.710902155239246,32.99289526385024,2,10.6,-1.1,940.9937012048192,1218,50766610.18,0,2021,10,21,3,4
12036,2,2.413267729745332,869342.57,9.558774355519244,20.243273432647285,3,22.9,1.2,493.9446420454544,342,7824083.13,0,2024,3,15,4,1
12204,4,4.5555652253715,15979535.22,7.617024005148851,-5.577750778880145,1,16.7,7.3,-30150.06645283019,1042,127836281.76,0,2022,4,15,4,2
14346,4,3.7615256254541465,197306.41,12.13371315410112,42.77365692066929,3,27.8,5.4,44.23910538116592,1238,2170370.51,0,2021,10,1,4,4
5385,2,2.2050204625451486,886001.27,11.970992387994276,32.46625350071123,0,5.2,14.3,243.4069423076923,584,10632015.24,0,2023,7,17,0,3
3485,0,4.062536208746595,4924739.87,8.343415985571907,19.42386241547353,3,16.5,3.6,2179.088438053097,688,44322658.83,0,2023,4,4,1,2
7986,4,1.763081633592363,692159.91,10.599785616751731,41.71097063668926,0,26.5,6.3,156.9523605442177,391,6921599.100000001,0,2024,1,26,4,1
9328,1,2.076232559102368,203534.12,11.506899363093108,30.162743559298725,3,29.9,0.7,71.66694366197183,79,2442409.44,0,2024,12,3,1,4
5807,0,3.5364424789318427,2970971.45,6.757491429347041,27.849395606442258,3,29.5,11.9,769.6817227979275,840,23767771.6,0,2022,11,3,3,4
12811,2,1.0689217705241676,5949355.65,7.421022339195995,43.8713433766072,1,23.3,-4.1,1509.9887436548224,170,47594845.2,0,2024,9,3,1,3
13912,2,3.5136959520388364,2681629.87,7.637355764952188,47.40710102931972,1,18.0,11.8,540.6511834677419,387,18771409.09,0,2024,1,30,1,1
10743,4,2.288627847007038,1826634.08,10.59968728430129,-8.164465513575967,0,10.6,3.9,-2403.465894736842,582,16439706.72,0,2023,7,19,2,3
9751,3,5.392158556450107,878414.04,10.560050066713156,37.43899088246483,2,25.5,-2.6,234.870064171123,101,9662554.44,0,2024,11,11,0,4
15132,2,2.0427610388506925,9678855.82,5.609073271636737,28.88863098586357,3,29.1,12.8,3584.761414814815,1514,58073134.92,0,2020,12,29,1,4
9412,2,1.1181614461429934,1452155.89,9.326727464815136,27.01502989263591,0,6.3,3.3,479.2593696369637,1649,13069403.01,0,2020,8,16,6,3
774,2,2.0199615027096254,4365392.64,13.022988839867317,21.456821247384266,2,7.4,8.9,2238.6628923076923,1185,56750104.31999999,1,2021,11,23,1,4
7588,0,3.282887880817574,2579760.5,11.816220473346792,12.712791343623447,3,19.3,6.0,1697.2108552631578,555,30957126.0,0,2023,8,15,1,3
14192,3,5.64291641736797,2244565.69,4.125766816874213,14.60803481982434,3,26.8,2.6,1603.261207142857,322,11222828.45,0,2024,4,4,3,2
268,2,6.503020747843959,1704335.64,11.599498914547056,34.45611043756904,1,21.4,13.3,437.0091384615384,1785,17043356.4,0,2020,4,2,3,2
12712,3,3.018559856651512,1365155.18,14.573790484150765,4.420433113690407,1,24.8,14.6,2625.298423076923,1581,17747017.34,0,2020,10,23,4,4
15211,0,3.3171649225510382,9988092.45,9.931790383906804,4.213891520757454,0,20.6,12.5,20383.862142857142,263,89892832.05,0,2024,6,2,6,2
4292,1,1.1766524701352246,2592216.16,12.014936005107238,3.959770486245368,1,28.1,14.6,5635.25252173913,1649,31106593.92,0,2020,8,16,6,3
14334,0,1.6258125600313171,824705.46,5.638902429148644,17.85475762843833,1,7.5,6.4,385.37638317757006,717,4123527.3,0,2023,3,6,0,1
11639,3,2.231842846079482,2333743.29,9.52090974734862,7.255192400114175,0,5.1,1.5,3153.707148648649,463,23337432.9,0,2023,11,15,2,4
14554,1,4.300975744627417,390329.88,8.640572961395497,7.663811689811363,2,16.1,-0.6,464.6784285714286,1539,3512968.92,0,2020,12,4,4,4
16194,3,4.176562324649817,3250534.56,13.501080281930042,48.76928132963261,3,13.5,6.3,703.5789090909091,694,42256949.28,1,2023,3,29,2,1
14103,1,0.9652937439921964,3194761.11,9.23955742691628,40.60202822286535,2,11.1,-1.5,817.074452685422,191,28752849.99,0,2024,8,13,1,3
5674,2,1.909457458072238,1691012.18,6.761329376180294,39.73265636139163,3,24.8,7.8,388.738432183908,1405,10146073.08,0,2021,4,17,5,2
11873,3,3.051567514138044,3424824.02,18.308093720342764,1.9794253644290336,1,15.6,-3.1,11047.81941935484,1700,51372360.3,0,2020,6,26,4,2
15368,4,1.887766771217072,501441.75,5.495672122638392,41.81144872800144,0,19.8,1.5,117.4336651053864,1596,3008650.5,0,2020,10,8,3,4
14256,0,5.28444653639724,3577573.38,6.90511413809796,22.84480559563989,0,15.7,7.4,1315.2843308823528,112,28620587.04,0,2024,10,31,3,4
1623,0,4.796287405010175,4302927.52,16.695732923320005,20.239859199388007,2,11.7,2.5,2162.275135678392,340,68846840.32,1,2024,3,17,6,1
14776,3,1.8465660218589504,4371467.27,10.908021821375748,-0.1845160820834044,2,16.1,-4.2,54643.340875,1603,52457607.24,0,2020,10,1,3,4
2457,3,2.883070279817545,2293694.09,7.992143339778137,10.2194373622064,2,15.4,-0.4,1977.32249137931,1619,16055858.63,0,2020,9,15,1,3
6378,2,5.777039722875967,11235849.84,8.165210577720785,26.87030657532088,1,9.1,5.1,4406.215623529412,697,101122648.56,0,2023,3,26,6,1
12365,4,1.0282029569497542,6112091.81,10.855826828156454,0.8865983208852666,1,28.4,-3.2,33956.06561111111,156,55008826.29,0,2024,9,17,1,3
3504,0,2.035577674930481,971964.67,9.294035081959056,20.7845566977104,3,26.4,14.6,330.60022789115646,956,8747682.030000001,0,2022,7,10,6,3
7777,4,1.701546902778469,2467912.11,5.576923936721708,5.805511702764183,1,25.0,7.5,3475.9325492957746,1334,14807472.66,0,2021,6,27,6,2
5265,2,2.72605007797765,5246575.2,9.541886088845828,26.659686728061654,0,10.4,14.4,1809.1638620689653,323,57712327.2,1,2024,4,3,2,2
3165,3,2.9276307141620714,5362546.22,6.052217859033102,2.516114344365969,3,5.8,3.0,16250.14006060606,1323,37537823.54,0,2021,7,8,3,3
1685,4,4.346666864968174,12497536.45,7.459378200153431,10.127160848249988,1,8.4,-2.7,11361.396772727272,1667,87482755.14999999,0,2020,7,29,2,3
12558,4,4.466270623345771,4461449.12,6.191971184188144,12.113328906658364,1,9.1,14.1,3304.777125925926,1338,31230143.84,0,2021,6,23,2,2
1225,1,6.396933846144825,2416977.82,11.40790337015367,10.254669224186186,1,13.2,5.0,1933.582256,10,26586756.02,0,2025,2,10,0,1
12429,3,1.8598305875189571,9965586.17,14.886679787895623,12.92412837857579,3,21.6,10.3,7846.918244094488,72,179380551.06,0,2024,12,10,1,4
79,3,3.696844686692506,312848.36,10.23881751714839,0.3297679963258639,2,17.3,12.4,2406.525846153846,778,4067028.68,0,2023,1,4,2,1
6882,2,1.8874826729706784,5177912.13,11.847866826387314,47.2462947835532,3,23.5,4.6,1023.3027924901186,1350,56957033.43,1,2021,6,11,4,2
4571,2,3.1353064615929327,5877210.19,8.860514258449328,8.681967223525469,3,25.7,-4.7,7346.5127375,696,52894891.71,0,2023,3,27,0,1
271,4,1.809658529444644,5694998.38,11.597862140528385,35.64409658906126,1,18.1,12.4,1502.6380949868071,336,62644982.18,1,2024,3,21,3,1
15626,1,0.9763070972034772,288755.83,11.265047975912497,13.675502253186348,3,5.1,14.8,195.10529054054052,959,3176314.1300000004,0,2022,7,7,3,3
2207,0,3.050852272937151,2519927.97,8.388096228916794,36.20059244567198,0,12.4,3.0,575.3260205479453,214,22679351.73,0,2024,7,21,6,3
2975,0,2.698176698589443,6790100.97,7.587624379231606,13.442375888782216,1,5.9,-0.9,4557.114744966443,1323,47530706.79,0,2021,7,8,3,3
11737,3,2.9002357252995616,408647.39,12.265375184028578,14.694345079141724,3,26.8,7.1,252.251475308642,1378,4903768.68,0,2021,5,14,4,2
11330,2,2.760237878624212,2574449.89,9.067331437558751,-0.4637868411962093,2,6.5,12.0,51488.997800000005,887,23170049.01,0,2022,9,17,5,3
8973,3,2.923436867536033,2259828.73,6.68995815494522,11.923742578055482,3,19.8,12.9,1899.0157394957985,1806,15818801.11,0,2020,3,12,3,1
12762,4,5.066139534519737,1457548.0,3.748592035002473,29.149723039295875,1,15.3,8.9,444.3743902439024,930,5830192.0,0,2022,8,5,4,3
5253,3,2.798632749079444,1941359.52,11.208867286409996,33.8220707836787,0,8.6,6.0,531.8793205479452,360,23296314.24,1,2024,2,26,0,1
2028,1,4.320592546036981,397687.76,14.56085977824947,35.33818380332616,0,7.5,14.9,133.00593979933112,1498,5567628.640000001,0,2021,1,14,3,1
10126,4,2.173098967454646,2488308.3,6.722915394737713,-1.806057307581839,1,16.6,12.6,-31103.85375,250,19906466.4,0,2024,6,15,5,2
4743,1,1.730696946918938,1723295.13,2.644700168946259,28.955962428229544,1,22.9,14.8,499.50583478260864,1225,5169885.39,0,2021,10,14,3,4
4593,3,1.9562324813133,627774.23,12.801229096933769,3.503779448355445,2,24.3,4.4,1335.6898510638298,498,9416613.45,0,2023,10,11,2,4
7710,2,0.9640801329326976,1702638.75,8.522659360982926,-9.696854231909905,2,17.5,0.9,-2076.388719512196,745,15323748.75,0,2023,2,6,0,1
14102,1,4.065684774767267,3215920.29,10.79169331144833,36.79148004593191,2,14.3,0.8,727.5837760180996,1823,35375123.19,1,2020,2,24,0,1
15079,4,2.0534928817066618,1389982.97,11.256674468805178,-5.838676190020419,1,13.1,-0.2,-3021.702108695652,374,15289812.67,0,2024,2,12,0,1
8369,0,3.2057945190586423,1233937.89,9.232396592393084,2.6028863609700794,1,9.4,9.1,3427.60525,1602,14807254.68,0,2020,10,2,4,4
12430,4,1.9952149912926425,4996279.69,8.006979712679861,22.674301335473043,0,18.5,14.2,1990.5496772908368,291,44966517.21,0,2024,5,5,6,2
4579,0,2.2196786057452145,13498241.26,7.115635999314383,18.60186391005928,0,18.7,-0.2,6922.175005128205,1421,94487688.82,0,2021,4,1,3,2
5620,4,4.254328215301996,6339218.23,10.104944869042686,30.12445324912268,2,12.2,11.2,2247.949726950355,686,69731400.53,1,2023,4,6,3,2
4213,1,3.072704206753844,117890.37,10.066090140399083,6.172336191785503,2,25.4,9.0,155.11890789473685,1006,1532574.81,0,2022,5,21,5,2
15335,4,3.0316275681909834,1896122.81,9.957055381856229,42.41982300510307,3,20.8,11.7,390.9531567010309,1581,15168982.48,0,2020,10,23,4,4
7291,3,1.6810390245467794,6244973.28,7.427590152054292,29.74998427430657,0,15.7,13.6,1820.6919183673472,508,49959786.24,0,2023,10,1,6,4
7695,3,1.89437020362109,5760841.51,9.615655663962364,1.5017360060661122,0,29.2,1.0,20574.433964285712,208,51847573.59,0,2024,7,27,5,3
13654,4,4.86365612130669,11660024.4,7.080429032346897,13.016006956494502,3,20.2,-0.4,7153.389202453988,1557,93280195.2,0,2020,11,16,0,4
12147,4,1.90873067722364,4680231.95,6.683417367985355,6.415561465151428,1,7.0,3.3,6158.199934210526,258,28081391.700000003,0,2024,6,7,4,2
2917,1,3.063659341887986,6078494.57,14.904298203109043,-4.935746375020004,1,6.4,-4.5,-14136.033883720933,1244,85098923.98,0,2021,9,25,5,3
11597,2,3.9068851074162474,130091.5,9.954806181194888,-2.185244393194822,2,17.8,14.6,-1182.65,531,1170823.5,0,2023,9,8,4,3
5970,1,2.422705934794505,597845.62,18.209145061983435,6.814902965276543,0,29.0,14.6,797.1274933333333,1185,10163375.54,0,2021,11,23,1,4
992,1,0.9215042627169407,4084734.29,10.691594878293447,20.070483565361023,3,16.1,7.7,1501.7405477941177,316,44932077.19,0,2024,4,10,2,2
5206,0,2.767082766335693,394157.17,6.956441109854555,22.57638996785055,1,15.9,4.5,148.1793872180451,531,2759100.19,0,2023,9,8,4,3
11722,0,2.754666294448289,3078427.21,11.14645618936038,13.20250293766544,1,12.5,12.9,2012.0439281045751,747,36941126.52,0,2023,2,4,5,1
10624,4,3.857562781571306,3205460.21,16.39702355866225,-0.9465041446980004,3,20.2,1.9,320546.021,260,48081903.15,0,2024,6,5,2,2
8731,4,4.096442636762094,3978918.05,13.408665687089838,22.09206758299709,2,14.0,3.9,1685.9822245762712,344,55704852.7,1,2024,3,13,2,1
12849,0,5.01149879991165,3558490.26,12.211456547479658,0.3393081285185051,0,22.6,-1.0,27373.002,480,42701883.12,0,2023,10,29,6,4
9722,4,1.783147151928373,1286292.95,12.92553081208423,12.227998384212928,2,26.9,6.3,912.2645035460991,756,18008101.3,0,2023,1,26,3,1
13179,3,1.0107689459686915,4283277.69,9.888925975609002,4.718787774775097,1,28.4,9.5,8398.583705882354,135,47116054.59,0,2024,10,8,1,4
10693,2,2.597231980912815,4044431.36,8.644296170784461,15.178847870141986,1,19.3,3.8,2393.154650887574,949,36399882.24,0,2022,7,17,6,3
11607,0,2.0707301299416923,6406873.75,9.531469664528318,-6.158273344692038,3,27.4,-4.7,-13075.252551020409,544,76882485.0,0,2023,8,26,5,3
14634,1,3.2548154412195,1221314.29,7.918186455260152,40.746660372883206,3,19.5,-3.1,266.66250873362446,422,10991828.61,0,2023,12,26,1,4
506,4,2.975010290158905,4188202.33,13.699764200474847,3.979256595709604,3,15.6,3.6,8054.23525,519,58634832.620000005,0,2023,9,20,2,3
11775,0,2.6332279533267724,2381367.02,9.761690083432196,31.11646922973333,3,26.1,-4.3,665.1863184357543,1210,23813670.2,0,2021,10,29,4,4
9730,2,4.670407037715862,6192675.74,9.132719684762236,44.55053474587027,1,25.6,13.6,1563.807005050505,1703,55734081.66,0,2020,6,23,1,2
4222,4,2.10575065071236,3097248.63,10.451182872934265,27.745459642019625,2,7.0,12.3,1039.345177852349,1254,34069734.93,1,2021,9,15,2,3
12785,2,1.8592583316114208,7624810.14,9.877549900045535,-0.1971912051584654,0,17.7,2.4,95310.12675,1314,76248101.39999999,0,2021,7,17,5,3
15320,3,5.876751808981339,6493685.58,4.277946285033536,18.529026271725417,1,9.0,7.4,2717.0232552301254,493,32468427.9,0,2023,10,16,0,4
1208,4,1.8123843895087617,11480137.5,11.627522599411956,40.1867050602252,3,8.3,10.4,2688.5567915690867,1177,126281512.5,1,2021,12,1,2,4
6757,3,5.913375398373071,1469278.37,8.746768840591798,14.770618302338374,3,29.1,-0.4,864.2813941176471,59,14692783.7,0,2024,12,23,0,4
9868,3,4.4598167793900965,7522478.96,19.924279465781897,23.324390226480197,0,27.6,5.4,3095.670353909465,1486,142927100.24,1,2021,1,26,1,1
550,0,3.1542108721674773,1918882.86,14.87063944817634,47.3423603124926,0,19.4,1.4,430.2427937219731,137,26864360.040000003,1,2024,10,6,6,4
12251,0,6.591435940441009,2564732.3,4.380819375441549,39.89673175658441,1,15.1,10.0,556.3410629067245,1260,12823661.5,0,2021,9,9,3,3
13166,0,6.997725685290988,1241167.19,9.269670459224296,23.882700771098857,3,28.6,6.1,530.413329059829,478,11170504.71,0,2023,10,31,1,4
12699,3,4.190879910116681,1999667.74,6.301037937127486,43.18679405125798,3,15.5,5.9,484.1810508474576,1185,11998006.44,0,2021,11,23,1,4
7390,4,2.363074793188469,1463373.12,17.31605765321909,13.503757863305646,0,8.6,13.8,1076.0096470588237,1289,21950596.8,0,2021,8,11,2,3
10654,0,3.79904566745366,739631.66,5.165737360593688,30.06170381566962,2,21.7,10.5,220.12847023809525,160,4437789.96,0,2024,9,13,4,3
13790,1,2.72362614092031,8070384.28,9.524393643094315,0.2952281454019084,0,17.8,14.9,62079.87907692308,961,72633458.52,0,2022,7,5,1,3
6265,0,4.344346969696113,10738530.03,16.47744105811071,-1.912719476373932,0,17.3,0.2,-97623.00027272728,857,161077950.45,0,2022,10,17,0,4
8775,0,2.2443889064914737,2346944.62,13.581723757295403,0.457709014949807,1,19.7,-0.6,15646.297466666669,1105,35204169.300000004,0,2022,2,11,4,1
11447,3,3.1182245869779157,1384115.9,8.631195342671264,20.03183390937867,2,6.9,13.1,646.7831308411214,1657,13841159.0,0,2020,8,8,5,3
2401,0,3.113297844999562,378089.7,8.268896962058463,12.819433572659555,3,25.4,14.9,312.470826446281,686,3024717.6,0,2023,4,6,3,2
8317,4,4.313373394603941,3366759.15,9.2062829537894,-5.991568376515224,0,6.4,14.6,-7651.725340909091,1819,33667591.5,0,2020,2,28,4,1
9134,1,2.599606493106481,4895623.09,8.704279128376307,47.18140039809808,2,18.8,4.9,1102.617813063063,535,39164984.72,0,2023,9,4,0,3
7638,0,2.070257387520352,1032744.75,7.851575576897564,-6.116879262028976,3,15.5,1.9,-1750.4148305084746,190,8261958.0,0,2024,8,14,2,3
9773,4,1.8090412422962667,2350448.85,7.727566097136091,42.30340066958198,3,26.2,-4.1,530.5753611738149,822,18803590.8,0,2022,11,21,0,4
2968,1,4.243858849185572,1111027.87,10.61843907415176,-9.982198999624792,1,14.7,9.6,-1371.6393456790124,1451,12221306.57,0,2021,3,2,1,1
3952,2,0.9660617157002834,2882649.38,9.999036473324118,5.351516836823392,1,16.9,3.1,4434.8452,1396,28826493.8,0,2021,4,26,0,2
6852,3,3.043930418141837,513156.7,17.941572066328007,10.716359478669876,0,17.1,1.3,427.6305833333333,870,8210507.2,0,2022,10,4,1,4
16221,4,3.5436946295755285,2524899.46,9.312511430223172,9.166883769027107,1,20.1,1.1,2524.89946,1637,20199195.68,0,2020,8,28,4,3
5988,3,1.9177268662602087,5222777.24,8.786916337459235,11.089553889464955,3,17.3,-1.9,4621.926761061947,681,57450549.64,0,2023,4,11,1,2
3370,0,4.055485745828192,2928700.0,8.89635024258017,54.5328846561942,2,11.9,11.5,628.4763948497854,250,29287000.0,0,2024,6,15,5,2
1570,1,4.3345185543139415,3931991.18,17.136391180739064,49.9158394697948,2,13.5,8.2,814.0768488612837,1083,66843850.06,1,2022,3,5,5,1
11649,1,3.183659802762751,3931060.77,5.041088624954096,32.16899137208314,2,14.2,-4.2,1213.2903611111112,181,23586364.62,0,2024,8,23,4,3
6759,4,2.6268323488644363,1983718.25,8.586826574222503,35.42373240531942,1,23.9,-1.2,541.9995218579235,641,17853464.25,0,2023,5,21,6,2
12540,3,2.800671564808393,1061636.05,10.042844181208888,-8.297765734033138,0,8.8,12.4,-1327.0450625,795,9554724.45,0,2022,12,18,6,4
14564,2,3.042577679534279,10013380.77,7.6389606204949425,5.071509232772194,3,19.1,0.4,16688.96795,1453,80107046.16,0,2021,2,28,6,1
15432,1,1.021639114131383,8226736.78,7.164814050906396,14.713559065349612,0,18.4,8.4,6004.917357664233,168,57587157.46,0,2024,9,5,3,3
4953,0,3.668364173900352,9724458.13,13.411745646004192,43.07664636042549,0,26.8,7.8,2082.32508137045,1190,136142413.82000002,1,2021,11,18,3,4
5495,3,7.346113482810003,1906754.48,14.193049055080852,14.3536357679124,3,27.8,12.4,1279.7009932885906,1660,28601317.2,0,2020,8,5,2,3
10384,4,1.1062573399958324,3077167.88,13.168517154714264,54.60239133070857,0,28.3,9.5,610.5491825396825,1788,43080350.32,0,2020,3,30,0,1
10119,3,1.684383226612037,3622760.56,10.828662202857023,15.082374860102716,2,28.9,-1.3,1733.378258373206,1286,47095887.28,0,2021,8,14,5,3
12125,2,3.1882876450487494,1114401.97,6.43037419426248,20.447145087126017,1,8.1,10.9,568.5724336734693,1657,8915215.76,0,2020,8,8,5,3
14551,1,2.835573119779205,3991684.56,14.09982597438876,20.284332677240187,3,22.4,13.1,2280.962605714286,259,59875268.4,1,2024,6,6,3,2
16040,1,2.0066017024363307,725990.18,16.635899640747258,36.30879430474448,1,28.8,8.3,202.2256768802229,616,10889852.7,0,2023,6,15,3,2
15460,1,6.791938164547572,4894557.12,8.345727432384543,6.578154845313459,3,21.1,0.0,5968.972097560976,504,39156456.96,0,2023,10,5,3,4
15405,4,3.476912109636449,6386171.46,11.047100949943736,13.442394703733308,1,28.6,-0.4,5321.80955,1267,70247886.06,0,2021,9,2,3,3
12967,3,3.354005248199869,1782603.54,7.050545142559652,11.565858313781682,2,9.1,-1.2,1340.3034135338346,609,12478224.78,0,2023,6,22,3,2
10222,1,4.950710526535565,4678471.07,7.186936504848063,29.485647561171657,0,13.2,12.6,1607.722017182131,1405,32749297.49,0,2021,4,17,5,2
15014,2,3.0989765231597595,2059599.19,8.607184168427326,34.94485471302972,3,11.9,12.4,539.1620916230365,284,18536392.71,0,2024,5,12,6,2
10521,2,1.812996956722052,12487805.03,11.156661060317722,12.277254951326364,0,7.0,0.7,9680.469015503875,1703,137365855.32999998,0,2020,6,23,1,2
16123,4,7.2782027235171505,3716486.35,6.2164727709335645,-9.272601716530026,0,9.2,12.3,-4223.2799431818175,81,22298918.1,0,2024,12,1,6,4
5150,3,1.9753583067916165,433854.0,11.700311009217378,34.80649467221147,0,18.5,14.6,140.40582524271844,798,5206248.0,0,2022,12,15,3,4
4251,2,2.9502171488943,4158427.93,12.849051676814913,29.291924112981548,0,17.8,4.3,1198.3942161383284,571,54059563.09,1,2023,7,30,6,3
3639,3,3.289260723611919,5261113.07,12.689095635000657,42.04544450263668,1,9.0,11.5,1215.0376605080833,1236,68394469.91,1,2021,10,3,6,4
7954,2,2.144992329600353,9989533.34,8.289747352355214,-10.524925887097258,2,29.5,8.9,-11351.74243181818,1145,79916266.72,0,2022,1,2,6,1
1278,3,3.5144505350715964,4000877.97,7.392565709137244,-1.618076202053837,0,19.4,11.7,-100021.94925,1278,32007023.76,0,2021,8,22,6,3
9754,1,2.18314984388392,291549.92,11.612685119993914,-0.358467316236644,1,28.9,5.4,4164.998857142857,1168,3498599.04,0,2021,12,10,4,4
7107,3,2.144056089601549,3488803.38,4.295784756840756,11.975977553012934,0,10.4,3.0,2704.498744186046,363,17444016.9,0,2024,2,23,4,1
6254,0,3.0254859766595983,5798604.77,7.374972687630934,15.332796580646546,3,27.3,13.7,3601.617869565217,1310,46388838.16,0,2021,7,21,2,3
244,4,2.3890507297883508,3692281.77,6.525297812095424,1.0422245710509197,2,18.9,1.3,18461.40885,1120,22153690.62,0,2022,1,27,3,1
11668,0,2.7850638562878207,4035936.89,7.441447616881899,2.582504124653892,3,7.2,4.2,10620.88655263158,417,32287495.12,0,2023,12,31,6,4
15990,4,3.942551461911838,649764.0,14.301345137401947,34.17757540197248,0,6.9,1.1,170.54173228346457,1431,9096696.0,0,2021,3,22,0,1
4325,0,0.8083945088812732,7412102.93,12.664824147239496,10.208558338013493,2,16.1,6.0,6075.494204918033,269,88945235.16,0,2024,5,27,0,2
14125,2,2.5149849175394268,2147003.27,9.597586113792744,1.5997950212295344,0,6.8,9.6,7403.459551724138,739,17176026.16,0,2023,2,12,6,1
1822,1,2.006097803536361,1793209.64,8.759157604392279,35.522863432694045,0,13.2,-3.7,535.2864597014925,874,12552467.48,0,2022,9,30,4,3
14339,3,4.720784317871106,3692464.24,7.958060142212682,21.26135472568567,0,7.8,3.2,1388.1444511278196,1649,29539713.92,0,2020,8,16,6,3
8995,3,6.135817277877407,9576704.03,10.68782742096657,-6.419299718647363,1,8.4,3.9,-18069.25288679245,1429,105343744.33,0,2021,3,24,2,1
4769,4,2.6164014093805728,7446532.27,11.126204322998994,19.65521780315265,2,14.4,10.2,3799.251158163265,1359,74465322.69999999,0,2021,6,2,2,2
15284,3,0.9189779326967572,3462691.1,8.466886787763517,21.39268215072514,3,22.3,9.5,1374.08376984127,402,34626911.0,0,2024,1,15,0,1
12235,4,4.428612558910611,4416061.32,11.268964742494209,51.14398941805613,0,26.7,10.5,872.7393913043479,1516,52992735.84,1,2020,12,27,6,4
658,4,4.241004773868048,1646202.25,9.269035619542006,51.826813161030685,0,15.6,12.1,335.95964285714285,866,14815820.25,0,2022,10,8,5,4
5175,4,1.9120008470059209,2981016.17,9.646045673149702,7.379784453761657,3,12.7,0.7,2981.01617,1441,26829145.53,0,2021,3,12,4,1
